HCP_ID,Channel,Priority
13917,HQ Email,1
13917,SF,2
13917,Veeva Email,3
13917,Medscape Email,4
13917,EDH Alert,5
13917,Medscape Alert,6
13918,HQ Email,1
13918,SF,2
13918,Veeva Email,3
13918,Medscape Email,4
13918,EDH Alert,5
13918,Medscape Alert,6
13919,HQ Email,1
13919,SF,2
13919,Veeva Email,3
13919,Medscape Email,4
13919,EDH Alert,5
13919,Medscape Alert,6
13920,HQ Email,1
13920,SF,2
13920,Veeva Email,3
13920,Medscape Email,4
13920,EDH Alert,5
13920,Medscape Alert,6
13921,HQ Email,1
13921,SF,2
13921,Veeva Email,3
13921,Medscape Email,4
13921,EDH Alert,5
13921,Medscape Alert,6
13922,HQ Email,1
13922,SF,2
13922,Veeva Email,3
13922,Medscape Email,4
13922,EDH Alert,5
13922,Medscape Alert,6
13923,HQ Email,1
13923,SF,2
13923,Veeva Email,3
13923,Medscape Email,4
13923,EDH Alert,5
13923,Medscape Alert,6
13924,HQ Email,1
13924,SF,2
13924,Veeva Email,3
13924,Medscape Email,4
13924,EDH Alert,5
13924,Medscape Alert,6
13925,HQ Email,1
13925,SF,2
13925,Veeva Email,3
13925,Medscape Email,4
13925,EDH Alert,5
13925,Medscape Alert,6
13926,HQ Email,1
13926,SF,2
13926,Veeva Email,3
13926,Medscape Email,4
13926,EDH Alert,5
13926,Medscape Alert,6
13927,HQ Email,1
13927,SF,2
13927,Veeva Email,3
13927,Medscape Email,4
13927,EDH Alert,5
13927,Medscape Alert,6
13928,HQ Email,1
13928,SF,2
13928,Veeva Email,3
13928,Medscape Email,4
13928,EDH Alert,5
13928,Medscape Alert,6
13929,HQ Email,1
13929,SF,2
13929,Veeva Email,3
13929,Medscape Email,4
13929,EDH Alert,5
13929,Medscape Alert,6
13930,HQ Email,1
13930,SF,2
13930,Veeva Email,3
13930,Medscape Email,4
13930,EDH Alert,5
13930,Medscape Alert,6
13931,HQ Email,1
13931,SF,2
13931,Veeva Email,3
13931,Medscape Email,4
13931,EDH Alert,5
13931,Medscape Alert,6
13932,HQ Email,1
13932,SF,2
13932,Veeva Email,3
13932,Medscape Email,4
13932,EDH Alert,5
13932,Medscape Alert,6
13933,HQ Email,1
13933,SF,2
13933,Veeva Email,3
13933,Medscape Email,4
13933,EDH Alert,5
13933,Medscape Alert,6
13934,HQ Email,1
13934,SF,2
13934,Veeva Email,3
13934,Medscape Email,4
13934,EDH Alert,5
13934,Medscape Alert,6
13935,HQ Email,1
13935,SF,2
13935,Veeva Email,3
13935,Medscape Email,4
13935,EDH Alert,5
13935,Medscape Alert,6
13936,HQ Email,1
13936,SF,2
13936,Veeva Email,3
13936,Medscape Email,4
13936,EDH Alert,5
13936,Medscape Alert,6
13937,HQ Email,1
13937,SF,2
13937,Veeva Email,3
13937,Medscape Email,4
13937,EDH Alert,5
13937,Medscape Alert,6
13938,HQ Email,1
13938,SF,2
13938,Veeva Email,3
13938,Medscape Email,4
13938,EDH Alert,5
13938,Medscape Alert,6
13939,HQ Email,1
13939,SF,2
13939,Veeva Email,3
13939,Medscape Email,4
13939,EDH Alert,5
13939,Medscape Alert,6
13940,HQ Email,1
13940,SF,2
13940,Veeva Email,3
13940,Medscape Email,4
13940,EDH Alert,5
13940,Medscape Alert,6
13941,HQ Email,1
13941,SF,2
13941,Veeva Email,3
13941,Medscape Email,4
13941,EDH Alert,5
13941,Medscape Alert,6
13942,HQ Email,1
13942,SF,2
13942,Veeva Email,3
13942,Medscape Email,4
13942,EDH Alert,5
13942,Medscape Alert,6
13943,HQ Email,1
13943,SF,2
13943,Veeva Email,3
13943,Medscape Email,4
13943,EDH Alert,5
13943,Medscape Alert,6
13944,HQ Email,1
13944,SF,2
13944,Veeva Email,3
13944,Medscape Email,4
13944,EDH Alert,5
13944,Medscape Alert,6
13945,HQ Email,1
13945,SF,2
13945,Veeva Email,3
13945,Medscape Email,4
13945,EDH Alert,5
13945,Medscape Alert,6
13946,HQ Email,1
13946,SF,2
13946,Veeva Email,3
13946,Medscape Email,4
13946,EDH Alert,5
13946,Medscape Alert,6
13947,HQ Email,1
13947,SF,2
13947,Veeva Email,3
13947,Medscape Email,4
13947,EDH Alert,5
13947,Medscape Alert,6
13948,HQ Email,1
13948,SF,2
13948,Veeva Email,3
13948,Medscape Email,4
13948,EDH Alert,5
13948,Medscape Alert,6
13949,HQ Email,1
13949,SF,2
13949,Veeva Email,3
13949,Medscape Email,4
13949,EDH Alert,5
13949,Medscape Alert,6
13950,HQ Email,1
13950,SF,2
13950,Veeva Email,3
13950,Medscape Email,4
13950,EDH Alert,5
13950,Medscape Alert,6
13951,HQ Email,1
13951,SF,2
13951,Veeva Email,3
13951,Medscape Email,4
13951,EDH Alert,5
13951,Medscape Alert,6
13952,HQ Email,1
13952,SF,2
13952,Veeva Email,3
13952,Medscape Email,4
13952,EDH Alert,5
13952,Medscape Alert,6
13953,HQ Email,1
13953,SF,2
13953,Veeva Email,3
13953,Medscape Email,4
13953,EDH Alert,5
13953,Medscape Alert,6
13954,HQ Email,1
13954,SF,2
13954,Veeva Email,3
13954,Medscape Email,4
13954,EDH Alert,5
13954,Medscape Alert,6
13955,HQ Email,1
13955,SF,2
13955,Veeva Email,3
13955,Medscape Email,4
13955,EDH Alert,5
13955,Medscape Alert,6
13956,HQ Email,1
13956,SF,2
13956,Veeva Email,3
13956,Medscape Email,4
13956,EDH Alert,5
13956,Medscape Alert,6
13957,HQ Email,1
13957,SF,2
13957,Veeva Email,3
13957,Medscape Email,4
13957,EDH Alert,5
13957,Medscape Alert,6
13958,HQ Email,1
13958,SF,2
13958,Veeva Email,3
13958,Medscape Email,4
13958,EDH Alert,5
13958,Medscape Alert,6
13959,HQ Email,1
13959,SF,2
13959,Veeva Email,3
13959,Medscape Email,4
13959,EDH Alert,5
13959,Medscape Alert,6
13960,HQ Email,1
13960,SF,2
13960,Veeva Email,3
13960,Medscape Email,4
13960,EDH Alert,5
13960,Medscape Alert,6
13961,HQ Email,1
13961,SF,2
13961,Veeva Email,3
13961,Medscape Email,4
13961,EDH Alert,5
13961,Medscape Alert,6
13962,HQ Email,1
13962,SF,2
13962,Veeva Email,3
13962,Medscape Email,4
13962,EDH Alert,5
13962,Medscape Alert,6
13963,HQ Email,1
13963,SF,2
13963,Veeva Email,3
13963,Medscape Email,4
13963,EDH Alert,5
13963,Medscape Alert,6
13964,HQ Email,1
13964,SF,2
13964,Veeva Email,3
13964,Medscape Email,4
13964,EDH Alert,5
13964,Medscape Alert,6
13965,HQ Email,1
13965,SF,2
13965,Veeva Email,3
13965,Medscape Email,4
13965,EDH Alert,5
13965,Medscape Alert,6
13966,HQ Email,1
13966,SF,2
13966,Veeva Email,3
13966,Medscape Email,4
13966,EDH Alert,5
13966,Medscape Alert,6
13967,HQ Email,1
13967,SF,2
13967,Veeva Email,3
13967,Medscape Email,4
13967,EDH Alert,5
13967,Medscape Alert,6
13968,HQ Email,1
13968,SF,2
13968,Veeva Email,3
13968,Medscape Email,4
13968,EDH Alert,5
13968,Medscape Alert,6
13969,HQ Email,1
13969,SF,2
13969,Veeva Email,3
13969,Medscape Email,4
13969,EDH Alert,5
13969,Medscape Alert,6
13970,HQ Email,1
13970,SF,2
13970,Veeva Email,3
13970,Medscape Email,4
13970,EDH Alert,5
13970,Medscape Alert,6
13971,HQ Email,1
13971,SF,2
13971,Veeva Email,3
13971,Medscape Email,4
13971,EDH Alert,5
13971,Medscape Alert,6
13972,HQ Email,1
13972,SF,2
13972,Veeva Email,3
13972,Medscape Email,4
13972,EDH Alert,5
13972,Medscape Alert,6
13973,HQ Email,1
13973,SF,2
13973,Veeva Email,3
13973,Medscape Email,4
13973,EDH Alert,5
13973,Medscape Alert,6
13974,HQ Email,1
13974,SF,2
13974,Veeva Email,3
13974,Medscape Email,4
13974,EDH Alert,5
13974,Medscape Alert,6
13975,HQ Email,1
13975,SF,2
13975,Veeva Email,3
13975,Medscape Email,4
13975,EDH Alert,5
13975,Medscape Alert,6
13976,HQ Email,1
13976,SF,2
13976,Veeva Email,3
13976,Medscape Email,4
13976,EDH Alert,5
13976,Medscape Alert,6
13977,HQ Email,1
13977,SF,2
13977,Veeva Email,3
13977,Medscape Email,4
13977,EDH Alert,5
13977,Medscape Alert,6
13978,HQ Email,1
13978,SF,2
13978,Veeva Email,3
13978,Medscape Email,4
13978,EDH Alert,5
13978,Medscape Alert,6
13979,HQ Email,1
13979,SF,2
13979,Veeva Email,3
13979,Medscape Email,4
13979,EDH Alert,5
13979,Medscape Alert,6
13980,HQ Email,1
13980,SF,2
13980,Veeva Email,3
13980,Medscape Email,4
13980,EDH Alert,5
13980,Medscape Alert,6
13981,HQ Email,1
13981,SF,2
13981,Veeva Email,3
13981,Medscape Email,4
13981,EDH Alert,5
13981,Medscape Alert,6
13982,HQ Email,1
13982,SF,2
13982,Veeva Email,3
13982,Medscape Email,4
13982,EDH Alert,5
13982,Medscape Alert,6
13983,HQ Email,1
13983,SF,2
13983,Veeva Email,3
13983,Medscape Email,4
13983,EDH Alert,5
13983,Medscape Alert,6
13984,HQ Email,1
13984,SF,2
13984,Veeva Email,3
13984,Medscape Email,4
13984,EDH Alert,5
13984,Medscape Alert,6
13985,HQ Email,1
13985,SF,2
13985,Veeva Email,3
13985,Medscape Email,4
13985,EDH Alert,5
13985,Medscape Alert,6
13986,HQ Email,1
13986,SF,2
13986,Veeva Email,3
13986,Medscape Email,4
13986,EDH Alert,5
13986,Medscape Alert,6
13987,HQ Email,1
13987,SF,2
13987,Veeva Email,3
13987,Medscape Email,4
13987,EDH Alert,5
13987,Medscape Alert,6
13988,HQ Email,1
13988,SF,2
13988,Veeva Email,3
13988,Medscape Email,4
13988,EDH Alert,5
13988,Medscape Alert,6
13989,HQ Email,1
13989,SF,2
13989,Veeva Email,3
13989,Medscape Email,4
13989,EDH Alert,5
13989,Medscape Alert,6
13990,HQ Email,1
13990,SF,2
13990,Veeva Email,3
13990,Medscape Email,4
13990,EDH Alert,5
13990,Medscape Alert,6
13991,HQ Email,1
13991,SF,2
13991,Veeva Email,3
13991,Medscape Email,4
13991,EDH Alert,5
13991,Medscape Alert,6
13992,HQ Email,1
13992,SF,2
13992,Veeva Email,3
13992,Medscape Email,4
13992,EDH Alert,5
13992,Medscape Alert,6
13993,HQ Email,1
13993,SF,2
13993,Veeva Email,3
13993,Medscape Email,4
13993,EDH Alert,5
13993,Medscape Alert,6
13994,HQ Email,1
13994,SF,2
13994,Veeva Email,3
13994,Medscape Email,4
13994,EDH Alert,5
13994,Medscape Alert,6
13995,HQ Email,1
13995,SF,2
13995,Veeva Email,3
13995,Medscape Email,4
13995,EDH Alert,5
13995,Medscape Alert,6
13996,HQ Email,1
13996,SF,2
13996,Veeva Email,3
13996,Medscape Email,4
13996,EDH Alert,5
13996,Medscape Alert,6
13997,HQ Email,1
13997,SF,2
13997,Veeva Email,3
13997,Medscape Email,4
13997,EDH Alert,5
13997,Medscape Alert,6
13998,HQ Email,1
13998,SF,2
13998,Veeva Email,3
13998,Medscape Email,4
13998,EDH Alert,5
13998,Medscape Alert,6
13999,HQ Email,1
13999,SF,2
13999,Veeva Email,3
13999,Medscape Email,4
13999,EDH Alert,5
13999,Medscape Alert,6
14000,HQ Email,1
14000,SF,2
14000,Veeva Email,3
14000,Medscape Email,4
14000,EDH Alert,5
14000,Medscape Alert,6
14001,HQ Email,1
14001,SF,2
14001,Veeva Email,3
14001,Medscape Email,4
14001,EDH Alert,5
14001,Medscape Alert,6
14002,HQ Email,1
14002,SF,2
14002,Veeva Email,3
14002,Medscape Email,4
14002,EDH Alert,5
14002,Medscape Alert,6
14003,HQ Email,1
14003,SF,2
14003,Veeva Email,3
14003,Medscape Email,4
14003,EDH Alert,5
14003,Medscape Alert,6
14004,HQ Email,1
14004,SF,2
14004,Veeva Email,3
14004,Medscape Email,4
14004,EDH Alert,5
14004,Medscape Alert,6
14005,HQ Email,1
14005,SF,2
14005,Veeva Email,3
14005,Medscape Email,4
14005,EDH Alert,5
14005,Medscape Alert,6
14006,HQ Email,1
14006,SF,2
14006,Veeva Email,3
14006,Medscape Email,4
14006,EDH Alert,5
14006,Medscape Alert,6
14007,HQ Email,1
14007,SF,2
14007,Veeva Email,3
14007,Medscape Email,4
14007,EDH Alert,5
14007,Medscape Alert,6
14008,HQ Email,1
14008,SF,2
14008,Veeva Email,3
14008,Medscape Email,4
14008,EDH Alert,5
14008,Medscape Alert,6
14009,HQ Email,1
14009,SF,2
14009,Veeva Email,3
14009,Medscape Email,4
14009,EDH Alert,5
14009,Medscape Alert,6
14010,HQ Email,1
14010,SF,2
14010,Veeva Email,3
14010,Medscape Email,4
14010,EDH Alert,5
14010,Medscape Alert,6
14011,HQ Email,1
14011,SF,2
14011,Veeva Email,3
14011,Medscape Email,4
14011,EDH Alert,5
14011,Medscape Alert,6
14012,HQ Email,1
14012,SF,2
14012,Veeva Email,3
14012,Medscape Email,4
14012,EDH Alert,5
14012,Medscape Alert,6
14013,HQ Email,1
14013,SF,2
14013,Veeva Email,3
14013,Medscape Email,4
14013,EDH Alert,5
14013,Medscape Alert,6
14014,HQ Email,1
14014,SF,2
14014,Veeva Email,3
14014,Medscape Email,4
14014,EDH Alert,5
14014,Medscape Alert,6
14015,HQ Email,1
14015,SF,2
14015,Veeva Email,3
14015,Medscape Email,4
14015,EDH Alert,5
14015,Medscape Alert,6
14016,HQ Email,1
14016,SF,2
14016,Veeva Email,3
14016,Medscape Email,4
14016,EDH Alert,5
14016,Medscape Alert,6
14017,HQ Email,1
14017,SF,2
14017,Veeva Email,3
14017,Medscape Email,4
14017,EDH Alert,5
14017,Medscape Alert,6
14018,HQ Email,1
14018,SF,2
14018,Veeva Email,3
14018,Medscape Email,4
14018,EDH Alert,5
14018,Medscape Alert,6
14019,HQ Email,1
14019,SF,2
14019,Veeva Email,3
14019,Medscape Email,4
14019,EDH Alert,5
14019,Medscape Alert,6
14020,HQ Email,1
14020,SF,2
14020,Veeva Email,3
14020,Medscape Email,4
14020,EDH Alert,5
14020,Medscape Alert,6
14021,HQ Email,1
14021,SF,2
14021,Veeva Email,3
14021,Medscape Email,4
14021,EDH Alert,5
14021,Medscape Alert,6
14022,HQ Email,1
14022,SF,2
14022,Veeva Email,3
14022,Medscape Email,4
14022,EDH Alert,5
14022,Medscape Alert,6
14023,HQ Email,1
14023,SF,2
14023,Veeva Email,3
14023,Medscape Email,4
14023,EDH Alert,5
14023,Medscape Alert,6
14024,HQ Email,1
14024,SF,2
14024,Veeva Email,3
14024,Medscape Email,4
14024,EDH Alert,5
14024,Medscape Alert,6
14025,HQ Email,1
14025,SF,2
14025,Veeva Email,3
14025,Medscape Email,4
14025,EDH Alert,5
14025,Medscape Alert,6
14026,HQ Email,1
14026,SF,2
14026,Veeva Email,3
14026,Medscape Email,4
14026,EDH Alert,5
14026,Medscape Alert,6
14027,HQ Email,1
14027,SF,2
14027,Veeva Email,3
14027,Medscape Email,4
14027,EDH Alert,5
14027,Medscape Alert,6
14028,HQ Email,1
14028,SF,2
14028,Veeva Email,3
14028,Medscape Email,4
14028,EDH Alert,5
14028,Medscape Alert,6
14029,HQ Email,1
14029,SF,2
14029,Veeva Email,3
14029,Medscape Email,4
14029,EDH Alert,5
14029,Medscape Alert,6
14030,HQ Email,1
14030,SF,2
14030,Veeva Email,3
14030,Medscape Email,4
14030,EDH Alert,5
14030,Medscape Alert,6
14031,HQ Email,1
14031,SF,2
14031,Veeva Email,3
14031,Medscape Email,4
14031,EDH Alert,5
14031,Medscape Alert,6
14032,HQ Email,1
14032,SF,2
14032,Veeva Email,3
14032,Medscape Email,4
14032,EDH Alert,5
14032,Medscape Alert,6
14033,HQ Email,1
14033,SF,2
14033,Veeva Email,3
14033,Medscape Email,4
14033,EDH Alert,5
14033,Medscape Alert,6
14034,HQ Email,1
14034,SF,2
14034,Veeva Email,3
14034,Medscape Email,4
14034,EDH Alert,5
14034,Medscape Alert,6
14035,HQ Email,1
14035,SF,2
14035,Veeva Email,3
14035,Medscape Email,4
14035,EDH Alert,5
14035,Medscape Alert,6
14036,HQ Email,1
14036,SF,2
14036,Veeva Email,3
14036,Medscape Email,4
14036,EDH Alert,5
14036,Medscape Alert,6
14037,HQ Email,1
14037,SF,2
14037,Veeva Email,3
14037,Medscape Email,4
14037,EDH Alert,5
14037,Medscape Alert,6
14038,HQ Email,1
14038,SF,2
14038,Veeva Email,3
14038,Medscape Email,4
14038,EDH Alert,5
14038,Medscape Alert,6
14039,HQ Email,1
14039,SF,2
14039,Veeva Email,3
14039,Medscape Email,4
14039,EDH Alert,5
14039,Medscape Alert,6
14040,HQ Email,1
14040,SF,2
14040,Veeva Email,3
14040,Medscape Email,4
14040,EDH Alert,5
14040,Medscape Alert,6
14041,HQ Email,1
14041,SF,2
14041,Veeva Email,3
14041,Medscape Email,4
14041,EDH Alert,5
14041,Medscape Alert,6
14042,HQ Email,1
14042,SF,2
14042,Veeva Email,3
14042,Medscape Email,4
14042,EDH Alert,5
14042,Medscape Alert,6
14043,HQ Email,1
14043,SF,2
14043,Veeva Email,3
14043,Medscape Email,4
14043,EDH Alert,5
14043,Medscape Alert,6
14044,HQ Email,1
14044,SF,2
14044,Veeva Email,3
14044,Medscape Email,4
14044,EDH Alert,5
14044,Medscape Alert,6
14045,HQ Email,1
14045,SF,2
14045,Veeva Email,3
14045,Medscape Email,4
14045,EDH Alert,5
14045,Medscape Alert,6
14046,HQ Email,1
14046,SF,2
14046,Veeva Email,3
14046,Medscape Email,4
14046,EDH Alert,5
14046,Medscape Alert,6
14047,HQ Email,1
14047,SF,2
14047,Veeva Email,3
14047,Medscape Email,4
14047,EDH Alert,5
14047,Medscape Alert,6
14048,HQ Email,1
14048,SF,2
14048,Veeva Email,3
14048,Medscape Email,4
14048,EDH Alert,5
14048,Medscape Alert,6
14049,HQ Email,1
14049,SF,2
14049,Veeva Email,3
14049,Medscape Email,4
14049,EDH Alert,5
14049,Medscape Alert,6
14050,HQ Email,1
14050,SF,2
14050,Veeva Email,3
14050,Medscape Email,4
14050,EDH Alert,5
14050,Medscape Alert,6
14051,HQ Email,1
14051,SF,2
14051,Veeva Email,3
14051,Medscape Email,4
14051,EDH Alert,5
14051,Medscape Alert,6
14052,HQ Email,1
14052,SF,2
14052,Veeva Email,3
14052,Medscape Email,4
14052,EDH Alert,5
14052,Medscape Alert,6
14053,HQ Email,1
14053,SF,2
14053,Veeva Email,3
14053,Medscape Email,4
14053,EDH Alert,5
14053,Medscape Alert,6
14054,HQ Email,1
14054,SF,2
14054,Veeva Email,3
14054,Medscape Email,4
14054,EDH Alert,5
14054,Medscape Alert,6
14055,HQ Email,1
14055,SF,2
14055,Veeva Email,3
14055,Medscape Email,4
14055,EDH Alert,5
14055,Medscape Alert,6
14056,HQ Email,1
14056,SF,2
14056,Veeva Email,3
14056,Medscape Email,4
14056,EDH Alert,5
14056,Medscape Alert,6
14057,HQ Email,1
14057,SF,2
14057,Veeva Email,3
14057,Medscape Email,4
14057,EDH Alert,5
14057,Medscape Alert,6
14058,HQ Email,1
14058,SF,2
14058,Veeva Email,3
14058,Medscape Email,4
14058,EDH Alert,5
14058,Medscape Alert,6
14059,HQ Email,1
14059,SF,2
14059,Veeva Email,3
14059,Medscape Email,4
14059,EDH Alert,5
14059,Medscape Alert,6
14060,HQ Email,1
14060,SF,2
14060,Veeva Email,3
14060,Medscape Email,4
14060,EDH Alert,5
14060,Medscape Alert,6
14061,HQ Email,1
14061,SF,2
14061,Veeva Email,3
14061,Medscape Email,4
14061,EDH Alert,5
14061,Medscape Alert,6
14062,HQ Email,1
14062,SF,2
14062,Veeva Email,3
14062,Medscape Email,4
14062,EDH Alert,5
14062,Medscape Alert,6
14063,HQ Email,1
14063,SF,2
14063,Veeva Email,3
14063,Medscape Email,4
14063,EDH Alert,5
14063,Medscape Alert,6
14064,HQ Email,1
14064,SF,2
14064,Veeva Email,3
14064,Medscape Email,4
14064,EDH Alert,5
14064,Medscape Alert,6
14065,HQ Email,1
14065,SF,2
14065,Veeva Email,3
14065,Medscape Email,4
14065,EDH Alert,5
14065,Medscape Alert,6
14066,HQ Email,1
14066,SF,2
14066,Veeva Email,3
14066,Medscape Email,4
14066,EDH Alert,5
14066,Medscape Alert,6
14067,HQ Email,1
14067,SF,2
14067,Veeva Email,3
14067,Medscape Email,4
14067,EDH Alert,5
14067,Medscape Alert,6
14068,HQ Email,1
14068,SF,2
14068,Veeva Email,3
14068,Medscape Email,4
14068,EDH Alert,5
14068,Medscape Alert,6
14069,HQ Email,1
14069,SF,2
14069,Veeva Email,3
14069,Medscape Email,4
14069,EDH Alert,5
14069,Medscape Alert,6
14070,HQ Email,1
14070,SF,2
14070,Veeva Email,3
14070,Medscape Email,4
14070,EDH Alert,5
14070,Medscape Alert,6
14071,HQ Email,1
14071,SF,2
14071,Veeva Email,3
14071,Medscape Email,4
14071,EDH Alert,5
14071,Medscape Alert,6
14072,HQ Email,1
14072,SF,2
14072,Veeva Email,3
14072,Medscape Email,4
14072,EDH Alert,5
14072,Medscape Alert,6
14073,HQ Email,1
14073,SF,2
14073,Veeva Email,3
14073,Medscape Email,4
14073,EDH Alert,5
14073,Medscape Alert,6
14074,HQ Email,1
14074,SF,2
14074,Veeva Email,3
14074,Medscape Email,4
14074,EDH Alert,5
14074,Medscape Alert,6
14075,HQ Email,1
14075,SF,2
14075,Veeva Email,3
14075,Medscape Email,4
14075,EDH Alert,5
14075,Medscape Alert,6
14076,HQ Email,1
14076,SF,2
14076,Veeva Email,3
14076,Medscape Email,4
14076,EDH Alert,5
14076,Medscape Alert,6
14077,HQ Email,1
14077,SF,2
14077,Veeva Email,3
14077,Medscape Email,4
14077,EDH Alert,5
14077,Medscape Alert,6
14078,HQ Email,1
14078,SF,2
14078,Veeva Email,3
14078,Medscape Email,4
14078,EDH Alert,5
14078,Medscape Alert,6
14079,HQ Email,1
14079,SF,2
14079,Veeva Email,3
14079,Medscape Email,4
14079,EDH Alert,5
14079,Medscape Alert,6
14080,HQ Email,1
14080,SF,2
14080,Veeva Email,3
14080,Medscape Email,4
14080,EDH Alert,5
14080,Medscape Alert,6
14081,HQ Email,1
14081,SF,2
14081,Veeva Email,3
14081,Medscape Email,4
14081,EDH Alert,5
14081,Medscape Alert,6
14082,HQ Email,1
14082,SF,2
14082,Veeva Email,3
14082,Medscape Email,4
14082,EDH Alert,5
14082,Medscape Alert,6
14083,HQ Email,1
14083,SF,2
14083,Veeva Email,3
14083,Medscape Email,4
14083,EDH Alert,5
14083,Medscape Alert,6
14084,HQ Email,1
14084,SF,2
14084,Veeva Email,3
14084,Medscape Email,4
14084,EDH Alert,5
14084,Medscape Alert,6
14085,HQ Email,1
14085,SF,2
14085,Veeva Email,3
14085,Medscape Email,4
14085,EDH Alert,5
14085,Medscape Alert,6
14086,HQ Email,1
14086,SF,2
14086,Veeva Email,3
14086,Medscape Email,4
14086,EDH Alert,5
14086,Medscape Alert,6
14087,HQ Email,1
14087,SF,2
14087,Veeva Email,3
14087,Medscape Email,4
14087,EDH Alert,5
14087,Medscape Alert,6
14088,HQ Email,1
14088,SF,2
14088,Veeva Email,3
14088,Medscape Email,4
14088,EDH Alert,5
14088,Medscape Alert,6
14089,HQ Email,1
14089,SF,2
14089,Veeva Email,3
14089,Medscape Email,4
14089,EDH Alert,5
14089,Medscape Alert,6
14090,HQ Email,1
14090,SF,2
14090,Veeva Email,3
14090,Medscape Email,4
14090,EDH Alert,5
14090,Medscape Alert,6
14091,HQ Email,1
14091,SF,2
14091,Veeva Email,3
14091,Medscape Email,4
14091,EDH Alert,5
14091,Medscape Alert,6
14092,HQ Email,1
14092,SF,2
14092,Veeva Email,3
14092,Medscape Email,4
14092,EDH Alert,5
14092,Medscape Alert,6
14093,HQ Email,1
14093,SF,2
14093,Veeva Email,3
14093,Medscape Email,4
14093,EDH Alert,5
14093,Medscape Alert,6
14094,HQ Email,1
14094,SF,2
14094,Veeva Email,3
14094,Medscape Email,4
14094,EDH Alert,5
14094,Medscape Alert,6
14095,HQ Email,1
14095,SF,2
14095,Veeva Email,3
14095,Medscape Email,4
14095,EDH Alert,5
14095,Medscape Alert,6
14096,HQ Email,1
14096,SF,2
14096,Veeva Email,3
14096,Medscape Email,4
14096,EDH Alert,5
14096,Medscape Alert,6
14097,HQ Email,1
14097,SF,2
14097,Veeva Email,3
14097,Medscape Email,4
14097,EDH Alert,5
14097,Medscape Alert,6
14098,HQ Email,1
14098,SF,2
14098,Veeva Email,3
14098,Medscape Email,4
14098,EDH Alert,5
14098,Medscape Alert,6
14099,HQ Email,1
14099,SF,2
14099,Veeva Email,3
14099,Medscape Email,4
14099,EDH Alert,5
14099,Medscape Alert,6
14100,HQ Email,1
14100,SF,2
14100,Veeva Email,3
14100,Medscape Email,4
14100,EDH Alert,5
14100,Medscape Alert,6
14101,HQ Email,1
14101,SF,2
14101,Veeva Email,3
14101,Medscape Email,4
14101,EDH Alert,5
14101,Medscape Alert,6
14102,HQ Email,1
14102,SF,2
14102,Veeva Email,3
14102,Medscape Email,4
14102,EDH Alert,5
14102,Medscape Alert,6
14103,HQ Email,1
14103,SF,2
14103,Veeva Email,3
14103,Medscape Email,4
14103,EDH Alert,5
14103,Medscape Alert,6
14104,HQ Email,1
14104,SF,2
14104,Veeva Email,3
14104,Medscape Email,4
14104,EDH Alert,5
14104,Medscape Alert,6
14105,HQ Email,1
14105,SF,2
14105,Veeva Email,3
14105,Medscape Email,4
14105,EDH Alert,5
14105,Medscape Alert,6
14106,HQ Email,1
14106,SF,2
14106,Veeva Email,3
14106,Medscape Email,4
14106,EDH Alert,5
14106,Medscape Alert,6
14107,HQ Email,1
14107,SF,2
14107,Veeva Email,3
14107,Medscape Email,4
14107,EDH Alert,5
14107,Medscape Alert,6
14108,HQ Email,1
14108,SF,2
14108,Veeva Email,3
14108,Medscape Email,4
14108,EDH Alert,5
14108,Medscape Alert,6
14109,HQ Email,1
14109,SF,2
14109,Veeva Email,3
14109,Medscape Email,4
14109,EDH Alert,5
14109,Medscape Alert,6
14110,HQ Email,1
14110,SF,2
14110,Veeva Email,3
14110,Medscape Email,4
14110,EDH Alert,5
14110,Medscape Alert,6
14111,HQ Email,1
14111,SF,2
14111,Veeva Email,3
14111,Medscape Email,4
14111,EDH Alert,5
14111,Medscape Alert,6
14112,HQ Email,1
14112,SF,2
14112,Veeva Email,3
14112,Medscape Email,4
14112,EDH Alert,5
14112,Medscape Alert,6
14113,HQ Email,1
14113,SF,2
